site,Count_Date,dayOfYear,Start_Time,surveyYear,Interval_1,Interval_2,Interval_3,Interval_4,Interval_5,Interval_6,Interval_7,Interval_8,Interval_9,Interval_10,Interval_11,Interval_12,Interval_13,Interval_14,Interval_15,Interval_16,Interval_17,Interval_18,Interval_19,Interval_20,Interval_21,Interval_22,Interval_23,Interval_24,sunrise,mas
5383,2024-06-07,159,7H 45M 0S,2024,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-07T12:30:14Z,135
5383,2024-06-18,170,5H 28M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-18T12:29:15Z,-0.9999999999999964
5463,2024-05-22,143,7H 3M 0S,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-22T12:39:33Z,83.99999999999997
5463,2024-06-18,170,7H 37M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-18T12:29:15Z,128.00000000000003
5576,2024-05-21,142,8H 48M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-21T12:40:26Z,188.00000000000003
5576,2024-06-17,169,10H 7M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-17T12:29:09Z,278
5808,2024-06-07,159,6H 45M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-07T12:30:14Z,75
743,2024-06-06,158,5H 23M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-06T12:30:33Z,-6.999999999999975
9,2024-06-06,158,8H 29M 0S,2024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-06T12:30:33Z,178.99999999999994
9,2024-06-17,169,5H 55M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-17T12:29:09Z,26.000000000000014
932,2024-06-07,159,7H 56M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-07T12:30:14Z,146
932,2024-06-17,169,8H 54M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-17T12:29:09Z,205.00000000000003
936,2024-06-07,159,8H 23M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-07T12:30:14Z,172.99999999999997
936,2024-06-18,170,5H 27M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2024-06-18T12:29:15Z,-1.999999999999993
958,2024-06-18,170,6H 49M 0S,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-18T12:29:15Z,79.99999999999999
960,2024-06-07,159,9H 41M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-07T12:30:14Z,251
960,2024-06-18,170,7H 26M 0S,2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-18T12:29:15Z,117.00000000000001
984,2024-05-21,142,7H 32M 0S,2024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,2024-05-21T12:40:26Z,111.99999999999997
984,2024-06-17,169,9H 24M 0S,2024,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-17T12:29:09Z,235.00000000000003
BS01,2024-05-22,143,6H 59M 0S,2024,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2024-05-22T12:39:33Z,79.99999999999999
BS01,2024-06-06,158,9H 42M 0S,2024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024-06-06T12:30:33Z,251.99999999999994
BS02,2024-05-22,143,7H 39M 0S,2024,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-05-22T12:39:33Z,120
BS03,2024-05-22,143,9H 9M 0S,2024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-22T12:39:33Z,210
BS03,2024-06-06,158,8H 17M 0S,2024,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2024-06-06T12:30:33Z,167
BS04,2024-05-22,143,9H 55M 0S,2024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-22T12:39:33Z,255.99999999999994
BS04,2024-06-06,158,6H 50M 0S,2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024-06-06T12:30:33Z,79.99999999999999
BS05,2024-05-22,143,8H 24M 0S,2024,2,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2024-05-22T12:39:33Z,165
BS06,2024-06-06,158,5H 42M 0S,2024,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2024-06-06T12:30:33Z,12.00000000000001
BS07,2024-05-22,143,9H 48M 0S,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-22T12:39:33Z,249.00000000000003
BS07,2024-06-06,158,7H 12M 0S,2024,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024-06-06T12:30:33Z,102.00000000000001
BS08,2024-05-22,143,9H 0M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-22T12:39:33Z,200.99999999999997
BS08,2024-06-06,158,7H 57M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024-06-06T12:30:33Z,147
BS09,2024-06-06,158,6H 14M 0S,2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-06T12:30:33Z,44
BS10,2024-05-22,143,7H 4M 0S,2024,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2024-05-22T12:39:33Z,84.99999999999997
BS10,2024-06-06,158,9H 27M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-06T12:30:33Z,236.99999999999994
BS11,2024-05-22,143,7H 45M 0S,2024,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-22T12:39:33Z,125.99999999999997
CA01,2024-05-30,151,7H 22M 0S,2024,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-30T12:33:46Z,108.99999999999999
CA01,2024-06-07,159,7H 0M 0S,2024,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2024-06-07T12:30:14Z,90
CA02,2024-05-30,151,9H 12M 0S,2024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2024-05-30T12:33:46Z,218.99999999999997
CA02,2024-06-07,159,6H 16M 0S,2024,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024-06-07T12:30:14Z,46
CA03,2024-05-30,151,7H 56M 0S,2024,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2024-05-30T12:33:46Z,143.00000000000003
CA03,2024-06-07,159,7H 42M 0S,2024,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-06-07T12:30:14Z,132
CA04,2024-05-30,151,8H 33M 0S,2024,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-30T12:33:46Z,180.00000000000006
CA04,2024-06-07,159,5H 35M 0S,2024,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-07T12:30:14Z,4.999999999999982
CA05,2024-06-01,153,8H 48M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-01T12:32:40Z,196.00000000000006
CA05,2024-06-07,159,6H 1M 0S,2024,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2024-06-07T12:30:14Z,30.999999999999996
CA06,2024-06-01,153,7H 41M 0S,2024,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2024-06-01T12:32:40Z,129.00000000000003
CA06,2024-06-07,159,7H 16M 0S,2024,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-07T12:30:14Z,106
CA07,2024-06-01,153,5H 30M 0S,2024,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024-06-01T12:32:40Z,-1.999999999999993
CA07,2024-06-07,159,8H 37M 0S,2024,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2024-06-07T12:30:14Z,187.00000000000003
CC01,2024-05-22,143,7H 48M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-22T12:39:33Z,128.99999999999997
CC01,2024-06-18,170,8H 12M 0S,2024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-18T12:29:15Z,162.99999999999994
CC02,2024-05-22,143,7H 13M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024-05-22T12:39:33Z,93.99999999999999
CC03,2024-05-22,143,8H 26M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-22T12:39:33Z,167
CC03,2024-06-18,170,8H 50M 0S,2024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-18T12:29:15Z,201.00000000000003
CC04,2024-05-22,143,7H 51M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024-05-22T12:39:33Z,131.99999999999994
CC04,2024-06-18,170,9H 27M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-18T12:29:15Z,237.99999999999994
EW01,2024-06-06,158,8H 25M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-06T12:30:33Z,174.99999999999997
EW01,2024-06-17,169,7H 32M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-17T12:29:09Z,122.99999999999999
EW02,2024-06-06,158,9H 14M 0S,2024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-06T12:30:33Z,223.99999999999994
EW02,2024-06-17,169,8H 7M 0S,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2024-06-17T12:29:09Z,158.00000000000003
EW03,2024-06-06,158,9H 50M 0S,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-06T12:30:33Z,260.00000000000006
EW03,2024-06-17,169,8H 42M 0S,2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-17T12:29:09Z,192.99999999999994
EW04,2024-06-07,159,5H 49M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-07T12:30:14Z,18.999999999999986
EW04,2024-06-17,169,9H 17M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-17T12:29:09Z,228
EW05,2024-06-07,159,7H 57M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024-06-07T12:30:14Z,147
EW05,2024-06-17,169,6H 51M 0S,2024,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-17T12:29:09Z,81.99999999999997
EW06,2024-06-07,159,7H 10M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-07T12:30:14Z,100.00000000000001
EW06,2024-06-17,169,6H 13M 0S,2024,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2024-06-17T12:29:09Z,44
EW07,2024-06-07,159,6H 30M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-07T12:30:14Z,60
EW07,2024-06-17,169,5H 35M 0S,2024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-17T12:29:09Z,5.999999999999979
9,2025-05-21,141,7H 10M 0S,2025,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-21T12:40:40Z,90
222,2025-05-14,134,7H 37M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-14T12:47:42Z,110.00000000000003
342,2025-05-22,142,9H 34M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-22T12:39:47Z,234.99999999999997
482,2025-05-22,142,10H 3M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-22T12:39:47Z,264
550,2025-06-04,155,5H 39M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-04T12:31:23Z,8.000000000000025
621,2025-05-16,136,9H 47M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-16T12:45:32Z,242
671,2025-06-06,157,5H 29M 0S,2025,1,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-06T12:30:38Z,-0.9999999999999964
700,2025-06-12,163,9H 27M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-12T12:29:15Z,237.99999999999994
711,2025-05-22,142,5H 48M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-22T12:39:47Z,8.999999999999968
801,2025-06-10,161,7H 12M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-10T12:29:34Z,103
923,2025-06-05,156,7H 1M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-05T12:30:59Z,91
948,2025-06-05,156,9H 9M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-05T12:30:59Z,219.00000000000003
960,2025-05-20,140,10H 11M 0S,2025,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-20T12:41:35Z,270
978,2025-05-22,142,5H 58M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-22T12:39:47Z,18.999999999999986
984,2025-06-12,163,6H 47M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-12T12:29:15Z,77.99999999999999
1050,2025-05-22,142,8H 2M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-22T12:39:47Z,142.99999999999997
1074,2025-06-05,156,5H 40M 0S,2025,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-05T12:30:59Z,10.000000000000018
1101,2025-06-04,155,8H 33M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-04T12:31:23Z,182.00000000000006
1102,2025-06-04,155,8H 15M 0S,2025,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-04T12:31:23Z,164
1117,2025-06-05,156,9H 51M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-05T12:30:59Z,261
1213,2025-06-04,155,7H 30M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-04T12:31:23Z,119
1240,2025-05-22,142,8H 41M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-22T12:39:47Z,182
1325,2025-06-04,155,9H 8M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-04T12:31:23Z,216.99999999999997
1356,2025-06-06,157,5H 49M 0S,2025,0,0,0,0,0,1,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-06T12:30:38Z,18.999999999999986
1358,2025-06-06,157,9H 9M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-06T12:30:38Z,219.00000000000003
1382,2025-05-22,142,9H 8M 0S,2025,1,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-22T12:39:47Z,208.99999999999994
1397,2025-05-21,141,7H 56M 0S,2025,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-21T12:40:40Z,136
1414,2025-06-11,162,7H 34M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-11T12:29:23Z,124.99999999999999
1417,2025-05-16,136,8H 35M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-16T12:45:32Z,170.00000000000003
1428,2025-06-04,155,6H 47M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-04T12:31:23Z,76
1461,2025-05-22,142,9H 0M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-22T12:39:47Z,200.99999999999997
1577,2025-05-21,141,7H 39M 0S,2025,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-21T12:40:40Z,119
1666,2025-06-10,161,9H 18M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-10T12:29:34Z,229.00000000000003
1673,2025-06-04,155,7H 55M 0S,2025,1,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-04T12:31:23Z,144.00000000000003
1725,2025-06-04,155,6H 9M 0S,2025,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-04T12:31:23Z,38.00000000000003
1740,2025-06-05,156,9H 30M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-05T12:30:59Z,240
1769,2025-06-04,155,6H 28M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-04T12:31:23Z,57.000000000000014
1778,2025-05-22,142,7H 55M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-22T12:39:47Z,136
1861,2025-06-04,155,9H 51M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-04T12:31:23Z,260
1896,2025-05-20,140,6H 12M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-20T12:41:35Z,30.999999999999996
1963,2025-05-14,134,9H 45M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-14T12:47:42Z,238
1967,2025-06-10,161,5H 49M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-10T12:29:34Z,19.999999999999982
1992,2025-06-06,157,6H 39M 0S,2025,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-06T12:30:38Z,69.00000000000003
2036,2025-05-22,142,8H 39M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-22T12:39:47Z,180
2181,2025-06-12,163,7H 7M 0S,2025,1,0,1,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-12T12:29:15Z,97.99999999999997
2489,2025-06-10,161,7H 39M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-10T12:29:34Z,130.00000000000003
2490,2025-05-22,142,8H 22M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-22T12:39:47Z,163
2580,2025-05-14,134,6H 33M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-14T12:47:42Z,46
2584,2025-05-14,134,7H 17M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-14T12:47:42Z,90
2600,2025-06-10,161,6H 42M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-10T12:29:34Z,73
2601,2025-06-10,161,6H 21M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-10T12:29:34Z,51.99999999999997
2669,2025-06-04,155,7H 7M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-04T12:31:23Z,95.99999999999997
2686,2025-05-21,141,9H 25M 0S,2025,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-21T12:40:40Z,224.99999999999994
2710,2025-06-11,162,6H 1M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-11T12:29:23Z,31.999999999999993
2759,2025-06-06,157,7H 0M 0S,2025,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-06T12:30:38Z,90
2792,2025-06-05,156,7H 56M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-05T12:30:59Z,146
2795,2025-05-15,135,6H 40M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-15T12:46:36Z,54.00000000000002
2837,2025-06-12,163,9H 3M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-12T12:29:15Z,214.00000000000003
2950,2025-05-14,134,9H 29M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-14T12:47:42Z,221.99999999999994
2989,2025-05-20,140,9H 46M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-20T12:41:35Z,245.00000000000003
3004,2025-06-10,161,8H 10M 0S,2025,1,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-10T12:29:34Z,160.99999999999997
3086,2025-05-20,140,8H 58M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-20T12:41:35Z,197
3171,2025-06-06,157,9H 59M 0S,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-06T12:30:38Z,268.99999999999994
